benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
185,ABP1689,유의사항,쇼핑 캐시백,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함,,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
186,ABP1689,유의사항,쇼핑 캐시백,유의사항,"캐시백 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점으로 적용","캐시백 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점으로 적용",,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
187,ABP1689,유의사항,쇼핑 캐시백,유의사항,캐시백금액은 매출전표 접수 다음 달 15일(영업일 기준)에 해당 체크카드 결제계좌로 입금,캐시백금액은 매출전표 접수 다음 달 15일(영업일 기준)에 해당 체크카드 결제계좌로 입금,,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
188,ABP1689,유의사항,쇼핑 캐시백,유의사항,"전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및","전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)",,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
189,ABP1689,유의사항,쇼핑 캐시백,유의사항,"전월 이용금액 산정 시, 국가바우처 이용건, 어린이집·유치원 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아","전월 이용금액 산정 시, 국가바우처 이용건, 어린이집·유치원 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아파트 관리비, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건은 제외",,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
190,ABP1689,유의사항,쇼핑 캐시백,유의사항,"삼성카드는 아래 항목을 공과금으로 분류함전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체","삼성카드는 아래 항목을 공과금으로 분류함전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액",,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
191,ABP1689,유의사항,쇼핑 캐시백,유의사항,"결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금","결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금",,,,,,,,,,,,,,,,2026-04-30 23:09:59,쇼핑 2% 캐시백
192,ABP1689,주요혜택,의료·교육 캐시백,의료·교육 캐시백,의료·교육 캐시백,의료·교육 캐시백,"교육/육아, 의료","20, 21",,캐시백,,,"교육,의료",,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
193,ABP1689,상세혜택,의료·교육 캐시백,서비스안내,의료·산후조리원·학원·학습지·온라인서점·어린이집·유치원 2% 캐시백,의료·산후조리원·학원·학습지·온라인서점·어린이집·유치원 2% 캐시백,의료,21,Online,캐시백,2,%,의료,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
194,ABP1689,상세혜택,의료·교육 캐시백,대상점,"업종: 의료 | 캐시백 대상: 병·의원, 약국","업종: 의료 | 캐시백 대상: 병·의원, 약국",의료,21,Offline,캐시백,,,의료,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
195,ABP1689,상세혜택,의료·교육 캐시백,대상점,업종: 산후조리원 | 캐시백 대상: 산후조리원,업종: 산후조리원 | 캐시백 대상: 산후조리원,,,,캐시백,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
196,ABP1689,상세혜택,의료·교육 캐시백,대상점,업종: 학원 | 캐시백 대상: 입시/보습·외국어·예체능계 학원,업종: 학원 | 캐시백 대상: 입시/보습·외국어·예체능계 학원,,,,캐시백,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
197,ABP1689,상세혜택,의료·교육 캐시백,대상점,"업종: 학습지 | 캐시백 대상: 씽크빅, 교원, 대교, 한솔교육","업종: 학습지 | 캐시백 대상: 씽크빅, 교원, 대교, 한솔교육",교육/육아,20,,캐시백,,,"교육,씽크빅,교원,대교,한솔교육",,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
198,ABP1689,상세혜택,의료·교육 캐시백,대상점,"업종: 온라인서점 | 캐시백 대상: YES24, 인터파크 도서, 알라딘, 교보문고","업종: 온라인서점 | 캐시백 대상: YES24, 인터파크 도서, 알라딘, 교보문고","온라인쇼핑, 문화/엔터","1, 11",Online,캐시백,,,"인터파크,YES24,인터파크 도서,알라딘,교보문고",,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
199,ABP1689,상세혜택,의료·교육 캐시백,대상점,업종: 어린이집 | 캐시백 대상: 국공립·사립 어린이집,업종: 어린이집 | 캐시백 대상: 국공립·사립 어린이집,,,,캐시백,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
200,ABP1689,상세혜택,의료·교육 캐시백,대상점,업종: 유치원 | 캐시백 대상: 국공립·사립 유치원,업종: 유치원 | 캐시백 대상: 국공립·사립 유치원,,,,캐시백,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
201,ABP1689,상세혜택,의료·교육 캐시백,캐시백기준,전월 이용금액대별 통합 월 캐시백한도: 30만원 이상 | 전월 이용금액대별 통합 월 캐시백한도.1: 60만원 이상 | 전월 이용금액대별 통합 월 캐시백한도.2: 100만원 이상,전월 이용금액대별 통합 월 캐시백한도: 30만원 이상 | 전월 이용금액대별 통합 월 캐시백한도.1: 60만원 이상 | 전월 이용금액대별 통합 월 캐시백한도.2: 100만원 이상,,,,캐시백,300000,원,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
202,ABP1689,상세혜택,의료·교육 캐시백,캐시백기준,"전월 이용금액대별 통합 월 캐시백한도: 2,000원 | 전월 이용금액대별 통합 월 캐시백한도.1: 4,000원 | 전월 이용금액대별 통합 월 캐시백한도.2: 6,000원","전월 이용금액대별 통합 월 캐시백한도: 2,000원 | 전월 이용금액대별 통합 월 캐시백한도.1: 4,000원 | 전월 이용금액대별 통합 월 캐시백한도.2: 6,000원",,,,캐시백,2000,원,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
203,ABP1689,상세혜택,의료·교육 캐시백,이용조건,전월 이용금액30만원 이상 시 제공,전월 이용금액30만원 이상 시 제공,,,,,300000,원,,,30만원 이상,300000,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
204,ABP1689,상세혜택,의료·교육 캐시백,이용조건,발급월+1개월까지는 전월 이용금액30만원 미만 시에도30만원 이상~60만원 미만 실적구간 혜택 제공(전월 이용금액60만원 이상 시에는 해당 실적구간 혜택 제공),발급월+1개월까지는 전월 이용금액30만원 미만 시에도30만원 이상~60만원 미만 실적구간 혜택 제공(전월 이용금액60만원 이상 시에는 해당 실적구간 혜택 제공),,,,,300000,원,,,30만원 이상 ~ 60만원 미만,300000,600000,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
205,ABP1689,상세혜택,의료·교육 캐시백,이용조건,탈회 후 카드를 재발급받은 경우 전월 이용실적(일시불 및 할부 합산 30만원 이상) 충족 시 제공,탈회 후 카드를 재발급받은 경우 전월 이용실적(일시불 및 할부 합산 30만원 이상) 충족 시 제공,,,,,300000,원,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
206,ABP1689,상세혜택,의료·교육 캐시백,캐시백 제외 대상,"국가바우처 이용건(보육료·유아학비 본인 부담금은 캐시백 적용), 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건","국가바우처 이용건(보육료·유아학비 본인 부담금은 캐시백 적용), 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건",,,,캐시백,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
207,ABP1689,유의사항,의료·교육 캐시백,유의사항,"의료·산후조리원은 오프라인 일반 결제건에 한하며, 요양병원, 보건소, 동물병원은 제외","의료·산후조리원은 오프라인 일반 결제건에 한하며, 요양병원, 보건소, 동물병원은 제외",,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
208,ABP1689,유의사항,의료·교육 캐시백,유의사항,학원은 오프라인 일반 결제건에 한함,학원은 오프라인 일반 결제건에 한함,,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
209,ABP1689,유의사항,의료·교육 캐시백,유의사항,온라인서점은 공식 홈페이지·앱을 통한 결제건에 한함,온라인서점은 공식 홈페이지·앱을 통한 결제건에 한함,,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
210,ABP1689,유의사항,의료·교육 캐시백,유의사항,어린이집·유치원은 정부 지원금을 제외한 금액에 한함,어린이집·유치원은 정부 지원금을 제외한 금액에 한함,,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
211,ABP1689,유의사항,의료·교육 캐시백,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함,,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
212,ABP1689,유의사항,의료·교육 캐시백,유의사항,"캐시백 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점으로 적용","캐시백 혜택 및 전월 이용금액 산정은 승인 시점 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 자동납부 결제건 등)의 경우 매출전표 접수 시점으로 적용",,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
213,ABP1689,유의사항,의료·교육 캐시백,유의사항,캐시백금액은 매출전표 접수 다음 달 15일(영업일 기준)에 해당 체크카드 결제계좌로 입금,캐시백금액은 매출전표 접수 다음 달 15일(영업일 기준)에 해당 체크카드 결제계좌로 입금,,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
214,ABP1689,유의사항,의료·교육 캐시백,유의사항,"전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및","전월 이용금액이란, 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)",,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
215,ABP1689,유의사항,의료·교육 캐시백,유의사항,"전월 이용금액 산정 시, 국가바우처 이용건, 어린이집·유치원 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아","전월 이용금액 산정 시, 국가바우처 이용건, 어린이집·유치원 이용금액, 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 초·중·고등학교 학교납입금, 대학 등록금, 대중교통, 택시, 아파트 관리비, 부동산 임대료, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건은 제외",,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
216,ABP1689,유의사항,의료·교육 캐시백,유의사항,"삼성카드는 아래 항목을 공과금으로 분류함전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체","삼성카드는 아래 항목을 공과금으로 분류함전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가·공공기관·공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액",,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
217,ABP1689,유의사항,의료·교육 캐시백,유의사항,"결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금","결제 취소건의 경우, 매출취소전표 접수월의 이용금액에서 차감 반영포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금",,,,,,,,,,,,,,,,2026-04-30 23:09:59,의료·교육 2% 캐시백
218,ABP1689,주요혜택,신세계백화점 제휴서비스,신세계백화점 제휴서비스,신세계백화점 제휴서비스,신세계백화점 제휴서비스,백화점/아울렛/면세점,4,Offline,서비스,,,"백화점,신세계",,,,,,,,,2026-04-30 23:09:59,신세계백화점 제휴 서비스
219,ABP1689,상세혜택,신세계백화점 제휴서비스,서비스안내,"신세계백화점 할인쿠폰, 신세계포인트 적립에 관한 자세한 내용은 신세계백화점 홈페이지(www.shinsegae.com) 또는 신세계포인트 홈페이지(www.shinsegaepoint.com)를 통해 확인해 주세요.","신세계백화점 할인쿠폰, 신세계포인트 적립에 관한 자세한 내용은 신세계백화점 홈페이지(www.shinsegae.com) 또는 신세계포인트 홈페이지(www.shinsegaepoint.com)를 통해 확인해 주세요.","백화점/아울렛/면세점, 페이/간편결제","4, 10",Offline,할인,,,"백화점,신세계,페이",,,,,,,,,2026-04-30 23:09:59,신세계백화점 제휴 서비스
