benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,category,on_offline,region,benefit_type,value,unit,target_merchants,excluded_merchants,performance_level,max_limit,benefit_content,updated_at 
110,ABP1689,유의사항,연회비,연회비 유의사항,"해외에서 카드 결제 시 IC칩 비밀번호(PIN)를 요구하는 경우가 있으므로, 출국 전 반드시 IC칩 비밀번호(PIN) 등록 여부를 확인하시기 바랍니다.",,,,,,,,,,,"해외에서 카드 결제 시 IC칩 비밀번호(PIN)를 요구하는 경우가 있으므로, 출국 전 반드시 IC칩 비밀번호(PIN) 등록 여부를 확인하시기 바랍니다.",2026-04-08 13:22
111,ABP1689,유의사항,연회비,연회비 유의사항,"해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제 서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.",,,,,,,,,,,"해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제 서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.",2026-04-08 13:22
112,ABP1689,유의사항,연회비,연회비 유의사항,해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스,,,,,,,,,,,해외원화결제서비스(DCC) 차단방법 : 홈페이지(PC) 또는 앱 → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스,2026-04-08 13:22
113,ABP1689,유의사항,연회비,연회비 유의사항,"해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 승인일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드사수수료(Mastercard 1%)와 삼성카드가 부과하는 해외이용수수료(0.2%)를 합산하여 원화로 청구됩니다. 단, 일부 무승인 결제건(예 : 항공, 무인 주유기 결제건 등)의 경우 접수일의 우리은행 최초 고시 전신환매도율을 적용합니다.",,,,,,,,,,,"해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 승인일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드사수수료(Mastercard 1%)와 삼성카드가 부과하는 해외이용수수료(0.2%)를 합산하여 원화로 청구됩니다. 단, 일부 무승인 결제건(예 : 항공, 무인 주유기 결제건 등)의 경우 접수일의 우리은행 최초 고시 전신환매도율을 적용합니다.",2026-04-08 13:22
114,ABP1689,유의사항,연회비,연회비 유의사항,브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있음,,,,,,,,,,,브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있음,2026-04-08 13:22
115,ABP1689,유의사항,연회비,연회비 유의사항,해외 이용 시 청구금액 산출방법은 아래와 같습니다.,,,,,,,,,,,해외 이용 시 청구금액 산출방법은 아래와 같습니다.,2026-04-08 13:22
116,ABP1689,유의사항,연회비,연회비 유의사항,해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③ ① 전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율 ② 브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1%) × 전신환매도율 ③ 해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율,,,,,,,,,,,해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③ ① 전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율 ② 브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1%) × 전신환매도율 ③ 해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율,2026-04-08 13:22
1,ABP1384,혜택,KSP,KSP,0.2%~0.8% 빅포인트 적립,,Both,국내,서비스,,,,,,,0.2%~0.8% 빅포인트 적립,2026-04-08 13:22
2,ABP1384,혜택,KSP,KSP,놀이공원 할인 서비스,,Both,국내,서비스,,,,,,,놀이공원 할인 서비스,2026-04-08 13:22
3,ABP1384,혜택,포인트 적립,서비스안내,업종 및 연간 이용금액에 따라 0.2%~0.8% 빅포인트 적립,,Both,국내,포인트적립,2,%,,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액",,,업종 및 연간 이용금액에 따라 0.2%~0.8% 빅포인트 적립,2026-04-08 13:22
4,ABP1384,혜택,포인트 적립,대상점,일반 가맹점,,Both,국내,포인트적립,2,%,,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액",,,일반 가맹점,2026-04-08 13:22
5,ABP1384,혜택,포인트 적립,대상점,"음식점 : 한식, 양식, 일식, 중식, 뷔페, 패밀리레스토랑, 간이음식점, 패스트푸드 등 모든 음식점",,Both,국내,포인트적립,2,%,,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액",,,"음식점 : 한식, 양식, 일식, 중식, 뷔페, 패밀리레스토랑, 간이음식점, 패스트푸드 등 모든 음식점",2026-04-08 13:22
6,ABP1384,혜택,포인트 적립,대상점,주유 : 전국 주유소 및 LPG충전소,자동차/주유,Offline,국내,포인트적립,2,%,,"법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액",,,주유 : 전국 주유소 및 LPG충전소,2026-04-08 13:22
